State	StrainID	Species_Old	Genus_Old	Phylum	GPS	Lat	Long	Associated	General	Specific	Fruits	Fruit.Family	Fruit.Type	Rotting	Plant.Genus	Plant.Species	Common.Name	Other.Associations	Notes	Set	Morpho	SetID	IsoTemp	Specific.Location	Collected.By	X	X.1	Species	Subphylum	Genus	Region
Wisconsin	yHKS676	Metschnikowia sp.	Metschnikowia	Ascomycota	43.060776, -88.402332	43.060776	-88.402332	Plant	Plant Matter	Leaves	NA	NA	NA	NA	Carya	Carya ovata	Shgbark Hickory	NA	NA	#212	a	YHKS_#212	10	Delafield,WI	Kayla Sylvester	TRUE	yHKS676	Candida sp.	Saccharomycotina	Candida	Upper Midwest
Wisconsin	yHRM27	Mrakia sp.	Mrakia	Basidiomycota	NA	NA	NA	Tree	Moss	Moss	NA	NA	NA	NA	Ulmus	Ulmus sp.	Elm	Moss	NA	1.6	b	YHRM_1.6	10	Picnic Point, Madison WI	RM	TRUE	yHRM27	Mrakia sp.	Basidiomycota	Mrakia	Upper Midwest
Wisconsin	yHRM28	Mrakia sp.	Mrakia	Basidiomycota	NA	NA	NA	Tree	Soil	Soil	NA	NA	NA	NA	Fraxinus	Fraxinus americana	White Ash	NA	NA	1.9	b	YHRM_1.9	10	Picnic Point, Madison WI	RM	TRUE	yHRM28	Mrakia sp.	Basidiomycota	Mrakia	Upper Midwest
Wisconsin	yHKS598	Pichia membranifaciens	Pichia	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Soil	Soil	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#228	b	YHKS_#228	22	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS598	Pichia membranifaciens	Saccharomycotina	Pichia	Upper Midwest
Wisconsin	yHKS211	Saccharomyces eubayanus	Saccharomyces	Ascomycota	43.695818, -87.718146	43.695818	-87.718146	Tree	Plant Matter	Bark	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#56	b	YHKS_#56	10	Indian Mound Park, Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS211	Saccharomyces eubayanus	Saccharomycotina	Saccharomyces	Upper Midwest
Wisconsin	yHKS212	Saccharomyces eubayanus	Saccharomyces	Ascomycota	43.695818, -87.718146	43.695818	-87.718146	Tree	Plant Matter	Bark	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	#57	a	YHKS_#57	10	Indian Mound Park, Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS212	Saccharomyces eubayanus	Saccharomycotina	Saccharomyces	Upper Midwest
Wisconsin	yHKS383	Candida norvegica	Candida	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Soil	Soil	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#132	a	YHKS_#132	10	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS383	Candida norvegica	Saccharomycotina	Candida	Upper Midwest
Wisconsin	yHKS576	Saccharomyces eubayanus	Saccharomyces	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Acer	Acer saccharum	Sugar Maple	Black Growth	NA	#226	a	YHKS_#226	22	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS576	Saccharomyces eubayanus	Saccharomycotina	Saccharomyces	Upper Midwest
Wisconsin	yHKS689	Saccharomyces eubayanus	Saccharomyces	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Acer	Acer saccharum	Sugar Maple	Black Growth	NA	#226	a	YHKS_#226	10	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS689	Saccharomyces eubayanus	Saccharomycotina	Saccharomyces	Upper Midwest
Wisconsin	yHKB194	Cryptococcus victoriae	Cryptococcus	Basidiomycota	44:-88	44	-88	Plant	Soil	Humus	NA	NA	NA	NA	Monotropa	Monotropa uniflora	Ghost plant	NA	NA	KBOCT12	a	YHKB_KBOCT12	4	Northeastern WI	Bill Saucier	TRUE	yHKB194	Cryptococcus victoriae	Basidiomycota	Cryptococcus	Upper Midwest
Wisconsin	YHMH112	Torulaspora delbrueckii	Torulaspora	Ascomycota	42.945676, -89.584782	42.945676	-89.584782	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	50	b	YHMH_50	10	verona Town, Bud Jackson school Forest, WI	Max Haase	TRUE	YHMH112	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHQL67	Pichia fermentans	Pichia	Ascomycota	43.070035, -89.421173	43.070035	-89.421173	Tree	Plant Matter	Fruit	Pear	Rosaceae	Pome	Rotting	Pyrus	Pyrus sp.	NA	NA	NA	smiley3A	c	YHQL_smiley3A	22	local Madison, WI backyard	S. Smead	TRUE	yHQL67	Pichia fermentans	Saccharomycotina	Pichia	Upper Midwest
Wisconsin	yHKB179	Mrakia gelida	Mrakia	Basidiomycota	44:-88	44	-88	Tree	Plant Matter	Bark	NA	NA	NA	Rotting	Unknown	Unknown	Unknown	NA	NA	KBOCT11	a	YHKB_KBOCT11	10	Northeastern WI	Bill Saucier	TRUE	yHKB179	Mrakia gelida	Basidiomycota	Mrakia	Upper Midwest
Wisconsin	yHKB75	Kluyveromyces lactis	Kluyveromyces	Ascomycota	44:-88	44	-88	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus rubra	Red Oak	NA	NA	KBOCT7	a	YHKB_KBOCT7	30	Northeastern WI	Bill Saucier	TRUE	yHKB75	Kluyveromyces lactis	Saccharomycotina	Kluyveromyces	Upper Midwest
Wisconsin	yHKS379	Kluyveromyces dobzhanskii	Kluyveromyces	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Nut	Beech Nut	Fagaceae	Nut	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#129	a	YHKS_#129	10	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS379	Kluyveromyces dobzhanskii	Saccharomycotina	Kluyveromyces	Upper Midwest
Wisconsin	yHKS384	Kluyveromyces dobzhanskii	Kluyveromyces	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Acer	Acer saccharum	Sugar Maple	NA	NA	#133	a	YHKS_#133	10	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS384	Kluyveromyces dobzhanskii	Saccharomycotina	Kluyveromyces	Upper Midwest
Wisconsin	yHKS130	Kluyveromyces lactis	Kluyveromyces	Ascomycota	43.695818, -87.718146	43.695818	-87.718146	Tree	Soil	Soil	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#50	a	YHKS_#50	30	Indian Mound Park, Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS130	Kluyveromyces lactis	Saccharomycotina	Kluyveromyces	Upper Midwest
Wisconsin	yHQL85	Pichia manshurica	Pichia	Ascomycota	43.070035, -89.421173	43.070035	-89.421173	Fungus	Fungus	Fungus	NA	NA	NA	NA	Unknown	Unknown	Unknown	Fungus	NA	smiley5	b	YHQL_smiley5	30	local Madison, WI backyard	NA	TRUE	yHQL85	Pichia manshurica	Saccharomycotina	Pichia	Upper Midwest
Wisconsin	yHKB385	Mrakia gelida	Mrakia	Basidiomycota	43.4316:-89.7372	43.4316	-89.7372	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	KBOCT18	a	YHKB_KBOCT18	4	Devil's Lake State Park (Baraboo, WI)	Drew Doering	TRUE	yHKB385	Mrakia gelida	Basidiomycota	Mrakia	Upper Midwest
Wisconsin	yHKB391	Mrakia gelida	Mrakia	Basidiomycota	44:-88	44	-88	Tree	Plant Matter	Bark	NA	NA	NA	Rotting	Unknown	Unknown	Unknown	NA	NA	KBOCT11	a	YHKB_KBOCT11	4	Northeastern WI	Bill Saucier	TRUE	yHKB391	Mrakia gelida	Basidiomycota	Mrakia	Upper Midwest
Wisconsin	YHKB393	Mrakia gelida	Mrakia	Basidiomycota	44:-88	44	-88	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus rubra	Red Oak	NA	NA	KBOCT7	a	YHKB_KBOCT7	4	Northeastern WI	Bill Saucier	TRUE	YHKB393	Mrakia gelida	Basidiomycota	Mrakia	Upper Midwest
Wisconsin	yHKB398	Mrakia gelida	Mrakia	Basidiomycota	44:-88	44	-88	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus rubra	Red Oak	NA	NA	KBOCT6	c	YHKB_KBOCT6	4	Northeastern WI	Bill Saucier	TRUE	yHKB398	Mrakia gelida	Basidiomycota	Mrakia	Upper Midwest
Wisconsin	yHQL28	Hanseniaspora uvarum	Hanseniaspora	Ascomycota	43.418334, -89.626967	43.418334	-89.626967	Fungus	Fungus	Fungus	NA	NA	NA	NA	Unknown	Unknown	Unknown	Fungus	NA	Mer1	a	YHQL_Mer1	30	Devil's Head Resort Merrimac, WI	Jin Kang	TRUE	yHQL28	Hanseniaspora uvarum	Saccharomycotina	Hanseniaspora	Upper Midwest
Wisconsin	yHRVM294	Rhodotorula nothofagi	Rhodotorula	Basidiomycota	43.812565, -91.208730	43.812565	-91.20873	Tree	Plant Matter	Leaves	NA	NA	NA	NA	Quercus	Quercus macrocarpa	Bur Oak	NA	NA	1D5	a	YHRVM_1D5	10	Grandad's Bluff, Lacrosse, WI	Drew Doering	TRUE	yHRVM294	Rhodotorula nothofagi	Basidiomycota	Rhodotorula	Upper Midwest
Wisconsin	YHMH125	Cryptococcus carnescens	Cryptococcus	Basidiomycota	44.500476, -87.923862	44.500476	-87.923862	Tree	Plant Matter	Bark	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	63	a	YHMH_63	10	Green Bay, Baird Creek, WI	Max Haase	TRUE	YHMH125	Cryptococcus carnescens	Basidiomycota	Cryptococcus	Upper Midwest
Wisconsin	YHMH100	Kluyveromyces dobzhanskii	Kluyveromyces	Ascomycota	44.497314, -87.923358	44.497314	-87.923358	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	57	a	YHMH_57	10	Green Bay, Baird Creek, WI	Max Haase	TRUE	YHMH100	Kluyveromyces dobzhanskii	Saccharomycotina	Kluyveromyces	Upper Midwest
Wisconsin	yHKS119	Mrakia gelida	Mrakia	Basidiomycota	45.084920, -87.586688	45.08492	-87.586688	Tree	Plant Matter	Leaves	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	#35	b	YHKS_#35	10	Marinette, WI (Red Arrow Park)	Kayla Sylvester	TRUE	yHKS119	Mrakia gelida	Basidiomycota	Mrakia	Upper Midwest
Wisconsin	yHRM46	Cystofilobasidium capitatum	Cystofilobasidium	Basidiomycota	NA	NA	NA	Tree	Moss	Moss	NA	NA	NA	NA	Ulmus	Ulmus sp.	Elm	Moss	NA	52	a	YHRM_52	10	Picnic Point, Madison WI	RM	TRUE	yHRM46	Cystofilobasidium capitatum	Basidiomycota	Cystofilobasidium	Upper Midwest
Wisconsin	yHKS23	Mrakia gelida	Mrakia	Basidiomycota	43.134054, -88.222331	43.134054	-88.222331	Tree	Plant Matter	Leaves	NA	NA	NA	NA	Pyrus	Pyrus communis	NA	NA	NA	#24	a	YHKS_#24	10	Sussex, WI	Kayla Sylvester	TRUE	yHKS23	Mrakia gelida	Basidiomycota	Mrakia	Upper Midwest
Wisconsin	yHKS618	Kluyveromyces lactis	Kluyveromyces	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	Rotting	Quercus	Quercus sp.	Oak	NA	NA	#219	a	YHKS_#219	30	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS618	Kluyveromyces lactis	Saccharomycotina	Kluyveromyces	Upper Midwest
Wisconsin	yHQL42	Pichia kudriavzevii	Pichia	Ascomycota	43.074376, -89.410549	43.074376	-89.410549	Tree	Plant Matter	Seed	NA	NA	NA	NA	Ginkgo	Ginkgo biloba	Ginkgo	NA	NA	smiley2A	b	YHQL_smiley2A	30	local Madison, WI backyard	S. Smead	TRUE	yHQL42	Pichia kudriavzevii	Saccharomycotina	Pichia	Upper Midwest
Wisconsin	yHRVM127	Saccharomyces cerevisiae	Saccharomyces	Ascomycota	42.866603, -88.336550	42.866603	-88.33655	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	1D4	a	YHRVM_1D4	30	Mukwonago, WI	Ryan Moriarty	TRUE	yHRVM127	Saccharomyces cerevisiae	Saccharomycotina	Saccharomyces	Upper Midwest
Wisconsin	yHRVM128	Saccharomyces cerevisiae	Saccharomyces	Ascomycota	42.866603, -88.336550	42.866603	-88.33655	Plant	Soil	Soil	NA	NA	NA	NA	Hosta	Hosta sp.	Hosta	NA	NA	2D4	a	YHRVM_2D4	30	Mukwonago, WI	Ryan Moriarty	TRUE	yHRVM128	Saccharomyces cerevisiae	Saccharomycotina	Saccharomyces	Upper Midwest
Wisconsin	yHQL45	Pichia kudriavzevii	Pichia	Ascomycota	43.074376, -89.410549	43.074376	-89.410549	Tree	Plant Matter	Fruit	Pear	Rosaceae	Pome	NA	Pyrus	Pyrus sp.	NA	NA	NA	smiley3B	b	YHQL_smiley3B	30	local Madison, WI backyard	S. Smead	TRUE	yHQL45	Pichia kudriavzevii	Saccharomycotina	Pichia	Upper Midwest
Wisconsin	yHKB154	Mrakia sp.	Mrakia	Basidiomycota	44:-88	44	-88	Tree	Plant Matter	Twigs	NA	NA	NA	Rotting	Unknown	Unknown	Unknown	NA	NA	KBOCT15	a	YHKB_KBOCT15	10	Northeastern WI	Bill Saucier	TRUE	yHKB154	Mrakia sp.	Basidiomycota	Mrakia	Upper Midwest
Wisconsin	yHQL161	Pichia kluyveri	Pichia	Ascomycota	43.070035, -89.421173	43.070035	-89.421173	Tree	Plant Matter	Leaves	NA	NA	NA	NA	Ginkgo	Ginkgo biloba	Ginkgo	NA	NA	smiley2B	b	YHQL_smiley2B	10	local Madison, WI backyard	NA	TRUE	yHQL161	Pichia kluyveri	Saccharomycotina	Pichia	Upper Midwest
Wisconsin	yHQL162	Pichia kluyveri	Pichia	Ascomycota	43.070035, -89.421173	43.070035	-89.421173	Tree	Plant Matter	Fruit	Pear	Rosaceae	Pome	NA	Pyrus	Pyrus sp.	NA	NA	NA	smiley3B	b	YHQL_smiley3B	10	local Madison, WI backyard	NA	TRUE	yHQL162	Pichia kluyveri	Saccharomycotina	Pichia	Upper Midwest
Wisconsin	yHQL171	Pichia kluyveri	Pichia	Ascomycota	43.070035, -89.421173	43.070035	-89.421173	Tree	Plant Matter	Fruit	Pear	Rosaceae	Pome	Rotting	Pyrus	Pyrus sp.	NA	NA	NA	smiley3A	b	YHQL_smiley3A	10	local Madison, WI backyard	NA	TRUE	yHQL171	Pichia kluyveri	Saccharomycotina	Pichia	Upper Midwest
Wisconsin	yHRVM266	Kluyveromyces lactis	Kluyveromyces	Ascomycota	43.812565, -91.208730	43.812565	-91.20873	Tree	Plant Matter	Bark	NA	NA	NA	NA	Quercus	Quercus macrocarpa	Bur Oak	NA	NA	2D5	a	YHRVM_2D5	30	Grandad's Bluff, Lacrosse, WI	Drew Doering	TRUE	yHRVM266	Kluyveromyces lactis	Saccharomycotina	Kluyveromyces	Upper Midwest
Wisconsin	YHMH123	Mrakia gelida	Mrakia	Basidiomycota	44.500396, -87.927442	44.500396	-87.927442	Plant	Plant Matter	Leaves	NA	NA	NA	Dead	Unknown	Unknown	Unknown	NA	NA	62	b	YHMH_62	10	Green Bay, Baird Creek, WI	Max Haase	TRUE	YHMH123	Mrakia gelida	Basidiomycota	Mrakia	Upper Midwest
Wisconsin	yHRVM271	Kluyveromyces lactis	Kluyveromyces	Ascomycota	43.812565, -91.208730	43.812565	-91.20873	Tree	Plant Matter	Bark	NA	NA	NA	NA	Quercus	Quercus macrocarpa	Bur Oak	NA	NA	2D5	a	YHRVM_2D5	22	Grandad's Bluff, Lacrosse, WI	Drew Doering	TRUE	yHRVM271	Kluyveromyces lactis	Saccharomycotina	Kluyveromyces	Upper Midwest
Wisconsin	yHRVM272	Kluyveromyces lactis	Kluyveromyces	Ascomycota	43.812565, -91.208730	43.812565	-91.20873	Tree	Plant Matter	Bark	NA	NA	NA	NA	Quercus	Quercus macrocarpa	Bur Oak	NA	NA	2D5	b	YHRVM_2D5	22	Grandad's Bluff, Lacrosse, WI	Drew Doering	TRUE	yHRVM272	Kluyveromyces lactis	Saccharomycotina	Kluyveromyces	Upper Midwest
Wisconsin	YHMH91	Mrakia gelida	Mrakia	Basidiomycota	44.500396, -87.927440	44.500396	-87.92744	Plant	Plant Matter	Leaves	NA	NA	NA	Dead	Unknown	Unknown	Unknown	NA	NA	62	d	YHMH_62	10	Green Bay, Baird Creek, WI	Max Haase	TRUE	YHMH91	Mrakia gelida	Basidiomycota	Mrakia	Upper Midwest
Wisconsin	yHRVM296	Kluyveromyces lactis	Kluyveromyces	Ascomycota	43.812565, -91.208730	43.812565	-91.20873	Tree	Plant Matter	Bark	NA	NA	NA	NA	Quercus	Quercus macrocarpa	Bur Oak	NA	NA	2D5	b	YHRVM_2D5	10	Grandad's Bluff, Lacrosse, WI	Drew Doering	TRUE	yHRVM296	Kluyveromyces lactis	Saccharomycotina	Kluyveromyces	Upper Midwest
Wisconsin	YHMH119	Rhodotorula nothofagi�	Rhodotorula	Basidiomycota	42.946040, -89.584093	42.94604	-89.584093	Tree	Plant Matter	Bark	NA	NA	NA	NA	Carya	Carya ovata	NA	NA	NA	51	b	YHMH_51	10	verona Town, Bud Jackson school Forest, WI	Max Haase	TRUE	YHMH119	Rhodotorula nothofagi	Basidiomycota	Rhodotorula	Upper Midwest
Wisconsin	yHKS98	Metschnikowia pulcherrima	Metschnikowia	Ascomycota	43.795677, -88.442040	43.795677	-88.44204	Tree	Plant Matter	Bark	NA	NA	NA	NA	Cercis	Cercis canadensis	Eastern Redbud	NA	NA	#42	b	YHKS_#42	30	Fon du Lac, WI (Lakeside Park)	Kayla Sylvester	TRUE	yHKS98	Metschnikowia pulcherrima sp. complex	Saccharomycotina	Metschnikowia	Upper Midwest
Wisconsin	yHKB142	Kluyveromyces dobzhanskii	Kluyveromyces	Ascomycota	44:-88	44	-88	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus rubra	Red Oak	NA	NA	KBOCT6	b	YHKB_KBOCT6	22	Northeastern WI	Bill Saucier	TRUE	yHKB142	Kluyveromyces dobzhanskii	Saccharomycotina	Kluyveromyces	Upper Midwest
Wisconsin	yHRVM15	Candida glabrata	Candida	Ascomycota	43.072871, -89.407803	43.072871	-89.407803	Fungus	Fungus	Fungus	NA	NA	NA	NA	Unknown	Unknown	Fungus	NA	NA	6D1	a	YHRVM_6D1	30	Madison, WI	Ryan Moriarty	TRUE	yHRVM15	Candida glabrata	Saccharomycotina	Candida	Upper Midwest
Wisconsin	yHQL163	Pichia fermentans	Pichia	Ascomycota	43.070035, -89.421173	43.070035	-89.421173	Fungus	Fungus	Fungus	NA	NA	NA	NA	Unknown	Unknown	Unknown	Fungus	NA	smiley5	b	YHQL_smiley5	10	local Madison, WI backyard	NA	TRUE	yHQL163	Pichia fermentans	Saccharomycotina	Pichia	Upper Midwest
Wisconsin	yHKS348	Kluyveromyces dobzhanskii	Kluyveromyces	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Nut	Acorn	Fagaceae	Nut	NA	Quercus	Quercus sp.	Oak	NA	NA	#124	a	YHKS_#124	22	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS348	Kluyveromyces dobzhanskii	Saccharomycotina	Kluyveromyces	Upper Midwest
Wisconsin	yHKB120	Kluyveromyces lactis	Kluyveromyces	Ascomycota	44:-88	44	-88	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus rubra	Red Oak	NA	NA	KBOCT7	b	YHKB_KBOCT7	22	Northeastern WI	Bill Saucier	TRUE	yHKB120	Kluyveromyces lactis	Saccharomycotina	Kluyveromyces	Upper Midwest
Wisconsin	yHKB73	Candida albicans	Candida	Ascomycota	44:-88	44	-88	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus rubra	Red Oak	NA	Resequencing of ITS1/4 + D1D2 confirmed Candida albicans species identity.	KBOCT6	b	YHKB_KBOCT6	30	Northeastern WI	Bill Saucier	TRUE	yHKB73	Candida albicans	Saccharomycotina	Candida	Upper Midwest
Wisconsin	yHQL68	Pichia fermentans	Pichia	Ascomycota	43.070035, -89.421173	43.070035	-89.421173	Tree	Plant Matter	Fruit	Pear	Rosaceae	Pome	NA	Pyrus	Pyrus sp.	NA	NA	NA	smiley3B	b	YHQL_smiley3B	22	local Madison, WI backyard	S. Smead	TRUE	yHQL68	Pichia fermentans	Saccharomycotina	Pichia	Upper Midwest
Wisconsin	yHKS378	Kluyveromyces dobzhanskii	Kluyveromyces	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Soil	Soil	NA	NA	NA	NA	Acer	Acer saccharum	Sugar Maple	NA	NA	#128	a	YHKS_#128	10	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS378	Kluyveromyces dobzhanskii	Saccharomycotina	Kluyveromyces	Upper Midwest
Wisconsin	yHKB416	Cyberlindnera misumaiensis	Cyberlindnera	Ascomycota	44.8900, -88.3073	44.89	-88.3073	Tree	Soil	Soil	NA	NA	NA	NA	Malus	Malus sp.	Apple Tree	NA	NA	LS14	a	YHKB_LS14	10	Gillett, WI	Lisa Sorlie	TRUE	yHKB416	Cyberlindnera misumaiensis	Saccharomycotina	Cyberlindnera	Upper Midwest
Wisconsin	yHKS117	Cystofilobasidium capitatum	Cystofilobasidium	Basidiomycota	45.084920, -87.586688	45.08492	-87.586688	Tree	Plant Matter	Bark	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	#26	a	YHKS_#26	10	Marinette, WI (Red Arrow Park)	Kayla Sylvester	TRUE	yHKS117	Cystofilobasidium capitatum	Basidiomycota	Cystofilobasidium	Upper Midwest
Wisconsin	yHKS385	Kluyveromyces dobzhanskii	Kluyveromyces	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Acer	Acer saccharum	Sugar Maple	NA	NA	#134	a	YHKS_#134	10	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS385	Kluyveromyces dobzhanskii	Saccharomycotina	Kluyveromyces	Upper Midwest
Wisconsin	yHKS392	Kluyveromyces dobzhanskii	Kluyveromyces	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Quercus	Quercus sp.	Oak	NA	NA	#141	a	YHKS_#141	10	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS392	Kluyveromyces dobzhanskii	Saccharomycotina	Kluyveromyces	Upper Midwest
Wisconsin	yHKS396	Kluyveromyces dobzhanskii	Kluyveromyces	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	Dead	NA	NA	NA	NA	NA	#145	a	YHKS_#145	10	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS396	Kluyveromyces dobzhanskii	Saccharomycotina	Kluyveromyces	Upper Midwest
Wisconsin	yHQL263	Mrakia gelida	Mrakia	Basidiomycota	43.122028, -89.484072	43.122028	-89.484072	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	13	a	YHQL_13	10	Pheasant Branch Conservancy	Sarah Wright	TRUE	yHQL263	Mrakia gelida	Basidiomycota	Mrakia	Upper Midwest
Wisconsin	yHQL266	Mrakia gelida	Mrakia	Basidiomycota	43.189523, -89.622457	43.189523	-89.622457	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus velutina	Black Oak	NA	NA	16	a	YHQL_16	10	Indian Lake County Park	Sarah Wright	TRUE	yHQL266	Mrakia gelida	Basidiomycota	Mrakia	Upper Midwest
Wisconsin	yHQL281	Mrakia gelida	Mrakia	Basidiomycota	43.025855, -89.844325	43.025855	-89.844325	Tree	Soil	Soil	NA	NA	NA	NA	Carya	Carya ovata	Shgbark Hickory	NA	NA	10	d	YHQL_10	10	Blue Mound State Park	Sarah Wright	TRUE	yHQL281	Mrakia gelida	Basidiomycota	Mrakia	Upper Midwest
Wisconsin	YHMH110	Aureobasidium sp.	Aureobasidium	Ascomycota	44.499972, -87.922145	44.499972	-87.922145	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	61	a	YHMH_61	10	Green Bay, Baird Creek, WI	Max Haase	TRUE	YHMH110	Aureobasidium sp.	Pezizomycotina	Aureobasidium	Upper Midwest
Wisconsin	yHKB430	Aureobasidium pullulans	Aureobasidium	Ascomycota	44.8900,-88.3073	44.89	-88.3073	Tree	Plant Matter	Leaves	NA	NA	NA	NA	Malus	Malus sp.	NA	NA	NA	LS13	a	YHKB_LS13	10	Gillett, WI	Lisa Sorlie	TRUE	yHKB430	Aureobasidium pullulans	Pezizomycotina	Aureobasidium	Upper Midwest
Wisconsin	yHKS218	Cryptococcus sp.	Cryptococcus	Basidiomycota	43.400119, -87.876439	43.400119	-87.876439	Tree	Plant Matter	Bark	NA	NA	NA	NA	Fraxinus	Fraxinus pennsylvanica	Green Ash	NA	NA	#81	a	YHKS_#81	30	Port Washington, WI (Whitefish Park)	Kayla Sylvester	TRUE	yHKS218	Cryptococcus sp.	Basidiomycota	Cryptococcus	Upper Midwest
Wisconsin	yHQL113	Pichia kudriavzevii	Pichia	Ascomycota	43.070035, -89.421173	43.070035	-89.421173	Tree	Plant Matter	Seed	NA	NA	NA	NA	Ginkgo	Ginkgo biloba	Ginkgo	NA	NA	smiley2A	d	YHQL_smiley2A	30	local Madison, WI backyard	NA	TRUE	yHQL113	Pichia kudriavzevii	Saccharomycotina	Pichia	Upper Midwest
Wisconsin	yHQL130	Pichia kudriavzevii	Pichia	Ascomycota	43.070035, -89.421173	43.070035	-89.421173	Tree	Plant Matter	Leaves	NA	NA	NA	NA	Ginkgo	Ginkgo biloba	Ginkgo	NA	NA	smiley2B	d	YHQL_smiley2B	22	local Madison, WI backyard	NA	TRUE	yHQL130	Pichia kudriavzevii	Saccharomycotina	Pichia	Upper Midwest
Wisconsin	yHKS382	Mrakia sp.	Mrakia	Basidiomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Plant Matter	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#131	a	YHKS_#131	10	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS382	Mrakia sp.	Basidiomycota	Mrakia	Upper Midwest
Wisconsin	YHMH99	Kluyveromyces dobzhanskii	Kluyveromyces	Ascomycota	44.497314, -87.923358	44.497314	-87.923358	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	57	d	YHMH_57	10	Green Bay, Baird Creek, WI	Max Haase	TRUE	YHMH99	Kluyveromyces dobzhanskii	Saccharomycotina	Kluyveromyces	Upper Midwest
Wisconsin	yHQL92	Candida sorboxylosa	Candida	Ascomycota	43.070035, -89.421173	43.070035	-89.421173	Tree	Plant Matter	Seed	NA	NA	NA	NA	Ginkgo	Ginkgo biloba	Ginkgo	NA	NA	smiley2A	c	YHQL_smiley2A	22	local Madison, WI backyard	S. Smead	TRUE	yHQL92	Candida sorboxylosa	Saccharomycotina	Candida	Upper Midwest
